node_id,frame_number,dx_px,dy_px,dist_px
1,9,2.0,0.0,2.0
1,10,2.0,0.0,2.0
1,11,2.0,0.0,2.0
1,12,2.0,0.0,2.0
1,13,2.0,0.0,2.0
1,14,2.0,0.0,2.0
1,15,2.0,0.0,2.0
1,16,2.0,0.0,2.0
1,17,2.0,0.0,2.0
1,18,2.0,0.0,2.0
1,19,2.0,0.0,2.0
1,20,2.0,0.0,2.0
1,21,2.0,0.0,2.0
1,22,2.0,0.0,2.0
1,23,2.0,1.0,2.23606797749979
1,24,2.0,1.0,2.23606797749979
1,25,3.0,1.0,3.1622776601683795
1,26,2.0,1.0,2.23606797749979
1,27,2.0,2.0,2.8284271247461903
1,28,2.0,3.0,3.605551275463989
1,29,2.0,2.0,2.8284271247461903
1,30,2.0,2.0,2.8284271247461903
1,31,2.0,2.0,2.8284271247461903
1,32,2.0,2.0,2.8284271247461903
1,33,2.0,2.0,2.8284271247461903
1,34,2.0,2.0,2.8284271247461903
1,35,3.0,2.0,3.605551275463989
1,36,3.0,2.0,3.605551275463989
1,37,3.0,2.0,3.605551275463989
1,38,3.0,2.0,3.605551275463989
1,39,2.0,3.0,3.605551275463989
1,40,3.0,3.0,4.242640687119285
1,41,2.0,3.0,3.605551275463989
1,42,2.0,3.0,3.605551275463989
1,43,2.0,3.0,3.605551275463989
1,44,2.0,3.0,3.605551275463989
1,45,2.0,3.0,3.605551275463989
1,46,3.0,3.0,4.242640687119285
1,47,3.0,3.0,4.242640687119285
1,48,3.0,3.0,4.242640687119285
1,49,4.0,3.0,5.0
1,50,5.0,2.0,5.385164807134504
1,51,3.0,3.0,4.242640687119285
1,52,5.0,3.0,5.830951894845301
1,53,5.0,3.0,5.830951894845301
1,54,6.0,3.0,6.708203932499369
1,55,6.0,3.0,6.708203932499369
1,56,6.0,3.0,6.708203932499369
1,57,7.0,3.0,7.615773105863909
1,58,8.0,3.0,8.54400374531753
1,59,8.0,3.0,8.54400374531753
1,60,8.0,3.0,8.54400374531753
1,61,9.0,4.0,9.848857801796104
1,62,9.0,4.0,9.848857801796104
1,63,9.0,4.0,9.848857801796104
1,64,8.0,4.0,8.94427190999916
1,65,9.0,4.0,9.848857801796104
1,66,9.0,4.0,9.848857801796104
1,67,9.0,4.0,9.848857801796104
1,68,9.0,4.0,9.848857801796104
1,69,9.0,4.0,9.848857801796104
1,70,8.0,4.0,8.94427190999916
1,71,8.0,4.0,8.94427190999916
1,72,8.0,4.0,8.94427190999916
1,73,8.0,4.0,8.94427190999916
1,74,8.0,4.0,8.94427190999916
1,75,8.0,4.0,8.94427190999916
1,76,8.0,4.0,8.94427190999916
1,77,8.0,4.0,8.94427190999916
1,78,7.0,4.0,8.06225774829855
1,79,8.0,4.0,8.94427190999916
1,80,7.0,4.0,8.06225774829855
1,81,7.0,4.0,8.06225774829855
1,82,7.0,4.0,8.06225774829855
1,83,7.0,4.0,8.06225774829855
1,84,7.0,4.0,8.06225774829855
1,85,7.0,4.0,8.06225774829855
1,86,7.0,4.0,8.06225774829855
1,87,7.0,4.0,8.06225774829855
1,88,7.0,4.0,8.06225774829855
1,89,7.0,4.0,8.06225774829855
1,90,7.0,4.0,8.06225774829855
1,91,7.0,4.0,8.06225774829855
1,92,7.0,4.0,8.06225774829855
1,93,7.0,4.0,8.06225774829855
1,94,7.0,4.0,8.06225774829855
1,95,6.0,4.0,7.211102550927978
1,96,5.0,4.0,6.4031242374328485
1,97,7.0,3.0,7.615773105863909
1,98,6.0,4.0,7.211102550927978
1,99,6.0,4.0,7.211102550927978
1,100,6.0,3.0,6.708203932499369
1,101,6.0,4.0,7.211102550927978
1,102,6.0,4.0,7.211102550927978
1,103,6.0,4.0,7.211102550927978
1,104,7.0,3.0,7.615773105863909
1,105,6.0,4.0,7.211102550927978
1,106,6.0,4.0,7.211102550927978
1,107,6.0,4.0,7.211102550927978
1,108,6.0,4.0,7.211102550927978
1,109,7.0,4.0,8.06225774829855
1,110,6.0,4.0,7.211102550927978
1,111,6.0,4.0,7.211102550927978
1,112,6.0,4.0,7.211102550927978
1,113,6.0,4.0,7.211102550927978
1,114,6.0,4.0,7.211102550927978
1,115,6.0,4.0,7.211102550927978
1,116,7.0,3.0,7.615773105863909
1,117,6.0,4.0,7.211102550927978
1,118,6.0,4.0,7.211102550927978
1,119,7.0,4.0,8.06225774829855
1,120,6.0,4.0,7.211102550927978
1,121,6.0,3.0,6.708203932499369
1,122,6.0,4.0,7.211102550927978
1,123,6.0,4.0,7.211102550927978
1,124,6.0,4.0,7.211102550927978
1,125,5.0,4.0,6.4031242374328485
1,126,5.0,4.0,6.4031242374328485
1,127,5.0,4.0,6.4031242374328485
1,128,5.0,4.0,6.4031242374328485
1,129,5.0,3.0,5.830951894845301
1,130,5.0,3.0,5.830951894845301
1,131,5.0,3.0,5.830951894845301
1,132,5.0,4.0,6.4031242374328485
1,133,5.0,3.0,5.830951894845301
1,134,4.0,4.0,5.656854249492381
1,135,4.0,4.0,5.656854249492381
1,136,4.0,3.0,5.0
1,137,5.0,4.0,6.4031242374328485
1,138,4.0,3.0,5.0
1,139,4.0,3.0,5.0
1,140,4.0,3.0,5.0
1,141,4.0,4.0,5.656854249492381
1,142,4.0,3.0,5.0
1,143,4.0,3.0,5.0
1,144,4.0,3.0,5.0
1,145,4.0,3.0,5.0
1,146,4.0,3.0,5.0
1,147,4.0,3.0,5.0
1,148,4.0,3.0,5.0
1,149,4.0,3.0,5.0
1,150,4.0,3.0,5.0
1,151,4.0,3.0,5.0
1,152,4.0,3.0,5.0
1,153,4.0,3.0,5.0
1,154,4.0,3.0,5.0
1,155,4.0,3.0,5.0
1,156,4.0,3.0,5.0
1,157,4.0,3.0,5.0
1,158,4.0,3.0,5.0
1,159,4.0,3.0,5.0
1,160,4.0,3.0,5.0
1,161,4.0,3.0,5.0
1,162,4.0,3.0,5.0
1,163,4.0,1.0,4.123105625617661
1,164,4.0,-7.0,8.06225774829855
1,165,4.0,-16.0,16.492422502470642
1,166,4.0,-25.0,25.317977802344327
1,168,8.0,-16.0,17.88854381999832
2,1,0.0,0.0,0.0
2,2,0.0,0.0,0.0
2,3,0.0,0.0,0.0
2,4,0.0,0.0,0.0
2,5,0.0,0.0,0.0
2,6,0.0,0.0,0.0
2,7,0.0,0.0,0.0
2,8,0.0,0.0,0.0
2,9,0.0,0.0,0.0
2,10,0.0,0.0,0.0
2,11,0.0,0.0,0.0
2,12,0.0,0.0,0.0
2,13,0.0,0.0,0.0
2,14,0.0,0.0,0.0
2,15,0.0,0.0,0.0
2,16,0.0,0.0,0.0
2,17,0.0,0.0,0.0
2,18,0.0,0.0,0.0
2,19,0.0,0.0,0.0
2,20,0.0,0.0,0.0
2,21,0.0,0.0,0.0
2,22,0.0,0.0,0.0
2,23,1.0,1.0,1.4142135623730951
2,24,0.0,1.0,1.0
2,25,1.0,2.0,2.23606797749979
2,26,0.0,2.0,2.0
2,27,0.0,2.0,2.0
2,28,1.0,2.0,2.23606797749979
2,29,1.0,2.0,2.23606797749979
2,30,1.0,2.0,2.23606797749979
2,31,1.0,2.0,2.23606797749979
2,32,1.0,2.0,2.23606797749979
2,33,1.0,3.0,3.1622776601683795
2,34,0.0,3.0,3.0
2,35,0.0,3.0,3.0
2,36,1.0,3.0,3.1622776601683795
2,37,1.0,3.0,3.1622776601683795
2,38,1.0,4.0,4.123105625617661
2,39,1.0,4.0,4.123105625617661
2,40,0.0,4.0,4.0
2,41,0.0,4.0,4.0
2,42,0.0,5.0,5.0
2,43,0.0,5.0,5.0
2,44,0.0,5.0,5.0
2,45,0.0,5.0,5.0
2,46,0.0,6.0,6.0
2,47,0.0,6.0,6.0
2,48,0.0,6.0,6.0
2,49,1.0,6.0,6.082762530298219
2,50,0.0,7.0,7.0
2,51,1.0,7.0,7.0710678118654755
2,52,1.0,7.0,7.0710678118654755
2,53,1.0,7.0,7.0710678118654755
2,54,0.0,8.0,8.0
2,55,1.0,8.0,8.06225774829855
2,56,1.0,8.0,8.06225774829855
2,57,1.0,8.0,8.06225774829855
2,58,0.0,9.0,9.0
2,59,0.0,9.0,9.0
2,60,0.0,9.0,9.0
2,61,0.0,9.0,9.0
2,62,0.0,10.0,10.0
2,63,0.0,10.0,10.0
2,64,0.0,10.0,10.0
2,65,0.0,11.0,11.0
2,66,-1.0,11.0,11.045361017187261
2,67,-1.0,11.0,11.045361017187261
2,68,-1.0,11.0,11.045361017187261
2,69,-2.0,12.0,12.165525060596439
2,70,-3.0,12.0,12.36931687685298
2,71,-3.0,12.0,12.36931687685298
2,72,-3.0,12.0,12.36931687685298
2,73,-3.0,13.0,13.341664064126334
2,74,-4.0,13.0,13.601470508735444
2,75,-4.0,13.0,13.601470508735444
2,76,-4.0,13.0,13.601470508735444
2,77,-5.0,14.0,14.866068747318506
2,78,-5.0,14.0,14.866068747318506
2,79,-5.0,14.0,14.866068747318506
2,80,-6.0,14.0,15.231546211727817
2,81,-7.0,15.0,16.55294535724685
2,82,-7.0,15.0,16.55294535724685
2,83,-7.0,15.0,16.55294535724685
2,84,-7.0,15.0,16.55294535724685
2,85,-8.0,16.0,17.88854381999832
2,86,-8.0,16.0,17.88854381999832
2,87,-9.0,16.0,18.35755975068582
2,88,-9.0,16.0,18.35755975068582
2,89,-10.0,17.0,19.72308292331602
2,90,-10.0,17.0,19.72308292331602
2,91,-10.0,17.0,19.72308292331602
2,92,-10.0,17.0,19.72308292331602
2,93,-11.0,17.0,20.248456731316587
2,94,-11.0,17.0,20.248456731316587
2,95,-11.0,18.0,21.095023109728988
2,96,-12.0,18.0,21.633307652783937
2,97,-12.0,18.0,21.633307652783937
2,98,-12.0,18.0,21.633307652783937
2,99,-12.0,18.0,21.633307652783937
2,100,-12.0,19.0,22.47220505424423
2,101,-13.0,19.0,23.021728866442675
2,102,-13.0,19.0,23.021728866442675
2,103,-13.0,19.0,23.021728866442675
2,104,-13.0,20.0,23.853720883753127
2,105,-13.0,20.0,23.853720883753127
2,106,-13.0,21.0,24.698178070456937
2,107,-14.0,20.0,24.413111231467404
2,108,-14.0,21.0,25.238858928247925
2,109,-14.0,21.0,25.238858928247925
2,110,-14.0,21.0,25.238858928247925
2,111,-14.0,21.0,25.238858928247925
2,112,-14.0,22.0,26.076809620810597
2,113,-15.0,22.0,26.627053911388696
2,114,-15.0,22.0,26.627053911388696
2,115,-15.0,23.0,27.459060435491963
2,116,-15.0,23.0,27.459060435491963
2,117,-15.0,23.0,27.459060435491963
2,118,-15.0,24.0,28.30194339616981
2,119,-15.0,24.0,28.30194339616981
2,120,-16.0,24.0,28.844410203711913
2,121,-16.0,24.0,28.844410203711913
2,122,-16.0,25.0,29.68164415931166
2,123,-16.0,25.0,29.68164415931166
2,124,-17.0,25.0,30.23243291566195
2,125,-17.0,25.0,30.23243291566195
2,126,-17.0,26.0,31.064449134018133
2,127,-17.0,26.0,31.064449134018133
2,128,-17.0,26.0,31.064449134018133
2,129,-17.0,26.0,31.064449134018133
2,130,-18.0,27.0,32.449961479175904
2,131,-17.0,27.0,31.906112267087632
2,132,-18.0,27.0,32.449961479175904
2,133,-18.0,27.0,32.449961479175904
2,134,-18.0,28.0,33.28663395418648
2,135,-18.0,28.0,33.28663395418648
2,136,-18.0,28.0,33.28663395418648
2,137,-18.0,29.0,34.132096331752024
2,138,-18.0,29.0,34.132096331752024
2,139,-19.0,29.0,34.66987164671943
2,140,-19.0,30.0,35.510561809129406
2,141,-19.0,30.0,35.510561809129406
2,142,-19.0,30.0,35.510561809129406
2,143,-19.0,30.0,35.510561809129406
2,144,-19.0,31.0,36.359317925395686
2,145,-19.0,31.0,36.359317925395686
2,146,-19.0,31.0,36.359317925395686
2,147,-19.0,31.0,36.359317925395686
2,148,-19.0,32.0,37.21558813185679
2,149,-19.0,32.0,37.21558813185679
2,150,-19.0,32.0,37.21558813185679
2,151,-19.0,33.0,38.07886552931954
2,152,-19.0,33.0,38.07886552931954
2,163,-18.0,26.0,31.622776601683793
2,169,-15.0,21.0,25.80697580112788
2,170,-14.0,21.0,25.238858928247925
2,171,-14.0,20.0,24.413111231467404
2,172,-14.0,20.0,24.413111231467404
2,173,-14.0,20.0,24.413111231467404
2,174,-13.0,20.0,23.853720883753127
2,175,-13.0,20.0,23.853720883753127
2,176,-13.0,20.0,23.853720883753127
2,177,-13.0,20.0,23.853720883753127
2,178,-13.0,20.0,23.853720883753127
2,179,-13.0,20.0,23.853720883753127
2,180,-12.0,19.0,22.47220505424423
2,181,-13.0,20.0,23.853720883753127
2,182,-12.0,19.0,22.47220505424423
2,183,-12.0,19.0,22.47220505424423
2,184,-12.0,19.0,22.47220505424423
2,185,-11.0,19.0,21.95449840010015
2,186,-11.0,19.0,21.95449840010015
2,187,-12.0,19.0,22.47220505424423
2,188,-12.0,19.0,22.47220505424423
2,189,-11.0,19.0,21.95449840010015
2,190,-11.0,19.0,21.95449840010015
2,191,-11.0,19.0,21.95449840010015
2,192,-11.0,19.0,21.95449840010015
2,193,-11.0,19.0,21.95449840010015
2,194,-12.0,19.0,22.47220505424423
2,195,-11.0,19.0,21.95449840010015
2,196,-12.0,19.0,22.47220505424423
2,197,-10.0,19.0,21.470910553583888
2,198,-10.0,19.0,21.470910553583888
2,199,-12.0,19.0,22.47220505424423
2,200,-11.0,19.0,21.95449840010015
2,201,-12.0,19.0,22.47220505424423
2,202,-11.0,19.0,21.95449840010015
2,203,-12.0,19.0,22.47220505424423
2,204,-11.0,18.0,21.095023109728988
3,1,2.0,0.0,2.0
3,2,2.0,0.0,2.0
3,3,2.0,0.0,2.0
3,4,2.0,0.0,2.0
3,5,2.0,0.0,2.0
3,6,2.0,0.0,2.0
3,7,2.0,0.0,2.0
3,8,2.0,0.0,2.0
3,9,2.0,0.0,2.0
3,10,2.0,0.0,2.0
3,11,2.0,0.0,2.0
3,12,2.0,0.0,2.0
3,13,2.0,0.0,2.0
3,14,2.0,0.0,2.0
3,15,2.0,0.0,2.0
3,16,2.0,0.0,2.0
3,17,2.0,0.0,2.0
3,18,2.0,0.0,2.0
3,19,2.0,0.0,2.0
3,20,2.0,0.0,2.0
3,21,2.0,0.0,2.0
3,22,2.0,0.0,2.0
3,23,1.0,0.0,1.0
3,24,2.0,1.0,2.23606797749979
3,25,2.0,1.0,2.23606797749979
3,26,2.0,2.0,2.8284271247461903
3,27,2.0,2.0,2.8284271247461903
3,28,2.0,2.0,2.8284271247461903
3,29,2.0,2.0,2.8284271247461903
3,30,2.0,2.0,2.8284271247461903
3,31,2.0,2.0,2.8284271247461903
3,32,2.0,2.0,2.8284271247461903
3,33,1.0,2.0,2.23606797749979
3,34,2.0,3.0,3.605551275463989
3,35,2.0,3.0,3.605551275463989
3,36,2.0,3.0,3.605551275463989
3,37,2.0,3.0,3.605551275463989
3,38,2.0,4.0,4.47213595499958
3,39,2.0,4.0,4.47213595499958
3,40,2.0,4.0,4.47213595499958
3,41,2.0,4.0,4.47213595499958
3,42,2.0,4.0,4.47213595499958
3,43,2.0,5.0,5.385164807134504
3,44,2.0,5.0,5.385164807134504
3,45,2.0,5.0,5.385164807134504
3,46,2.0,5.0,5.385164807134504
3,47,2.0,6.0,6.324555320336759
3,48,3.0,6.0,6.708203932499369
3,49,3.0,6.0,6.708203932499369
3,50,3.0,6.0,6.708203932499369
3,51,3.0,7.0,7.615773105863909
3,52,3.0,7.0,7.615773105863909
3,53,2.0,7.0,7.280109889280518
3,54,2.0,7.0,7.280109889280518
3,55,2.0,8.0,8.246211251235321
3,56,2.0,8.0,8.246211251235321
3,57,2.0,8.0,8.246211251235321
3,58,2.0,8.0,8.246211251235321
3,59,2.0,9.0,9.219544457292887
3,60,2.0,9.0,9.219544457292887
3,61,2.0,9.0,9.219544457292887
3,62,2.0,9.0,9.219544457292887
3,63,2.0,10.0,10.198039027185569
3,64,2.0,10.0,10.198039027185569
3,65,3.0,10.0,10.44030650891055
3,66,2.0,10.0,10.198039027185569
3,67,2.0,10.0,10.198039027185569
3,68,2.0,11.0,11.180339887498949
3,69,2.0,11.0,11.180339887498949
3,70,2.0,11.0,11.180339887498949
3,71,2.0,11.0,11.180339887498949
3,72,2.0,11.0,11.180339887498949
3,73,1.0,11.0,11.045361017187261
3,74,2.0,12.0,12.165525060596439
3,75,2.0,12.0,12.165525060596439
3,76,2.0,12.0,12.165525060596439
3,77,1.0,12.0,12.041594578792296
3,78,2.0,13.0,13.152946437965905
3,79,2.0,13.0,13.152946437965905
3,80,2.0,13.0,13.152946437965905
3,81,1.0,14.0,14.035668847618199
3,82,2.0,14.0,14.142135623730951
3,83,2.0,14.0,14.142135623730951
3,84,2.0,14.0,14.142135623730951
3,85,1.0,14.0,14.035668847618199
3,86,2.0,15.0,15.132745950421556
3,87,2.0,15.0,15.132745950421556
3,88,1.0,15.0,15.033296378372908
3,89,1.0,16.0,16.0312195418814
3,90,2.0,16.0,16.1245154965971
3,91,1.0,16.0,16.0312195418814
3,92,1.0,16.0,16.0312195418814
3,93,2.0,17.0,17.11724276862369
3,94,2.0,17.0,17.11724276862369
3,95,2.0,17.0,17.11724276862369
3,96,3.0,18.0,18.24828759089466
3,97,2.0,18.0,18.110770276274835
3,98,3.0,18.0,18.24828759089466
3,99,2.0,18.0,18.110770276274835
3,100,2.0,18.0,18.110770276274835
3,101,3.0,19.0,19.235384061671343
3,102,3.0,19.0,19.235384061671343
3,103,3.0,19.0,19.235384061671343
3,104,4.0,20.0,20.396078054371138
3,105,4.0,20.0,20.396078054371138
3,106,4.0,20.0,20.396078054371138
3,107,4.0,20.0,20.396078054371138
3,108,4.0,21.0,21.37755832643195
3,109,4.0,21.0,21.37755832643195
3,110,4.0,21.0,21.37755832643195
3,111,4.0,21.0,21.37755832643195
3,112,4.0,21.0,21.37755832643195
3,113,5.0,22.0,22.561028345356956
3,114,4.0,22.0,22.360679774997898
3,115,5.0,22.0,22.561028345356956
3,116,5.0,23.0,23.53720459187964
3,117,5.0,23.0,23.53720459187964
3,118,5.0,23.0,23.53720459187964
3,119,5.0,23.0,23.53720459187964
3,120,6.0,24.0,24.73863375370596
3,121,5.0,24.0,24.515301344262525
3,122,6.0,24.0,24.73863375370596
3,123,6.0,25.0,25.709920264364882
3,124,6.0,25.0,25.709920264364882
3,125,6.0,25.0,25.709920264364882
3,126,6.0,25.0,25.709920264364882
3,127,6.0,26.0,26.68332812825267
3,128,6.0,26.0,26.68332812825267
3,129,6.0,26.0,26.68332812825267
3,130,7.0,27.0,27.892651361962706
3,131,7.0,27.0,27.892651361962706
3,132,7.0,27.0,27.892651361962706
3,133,7.0,27.0,27.892651361962706
3,134,8.0,28.0,29.120439557122072
3,135,8.0,28.0,29.120439557122072
3,136,8.0,28.0,29.120439557122072
3,137,8.0,29.0,30.083217912982647
3,138,9.0,29.0,30.364452901377952
3,139,9.0,29.0,30.364452901377952
3,140,9.0,30.0,31.32091952673165
3,141,10.0,30.0,31.622776601683793
3,142,10.0,31.0,32.57299494980466
3,143,10.0,31.0,32.57299494980466
3,144,10.0,31.0,32.57299494980466
3,145,10.0,31.0,32.57299494980466
3,146,10.0,32.0,33.52610922848042
3,147,10.0,32.0,33.52610922848042
3,148,10.0,32.0,33.52610922848042
3,149,10.0,33.0,34.48187929913333
3,150,10.0,33.0,34.48187929913333
3,151,10.0,33.0,34.48187929913333
3,152,10.0,34.0,35.4400902933387
3,153,11.0,34.0,35.73513677041127
3,154,11.0,34.0,35.73513677041127
3,155,10.0,34.0,35.4400902933387
3,156,10.0,36.0,37.36308338453881
3,157,10.0,37.0,38.3275357934736
3,158,10.0,37.0,38.3275357934736
3,159,10.0,37.0,38.3275357934736
3,160,10.0,37.0,38.3275357934736
3,161,10.0,37.0,38.3275357934736
3,162,10.0,37.0,38.3275357934736
3,163,10.0,38.0,39.293765408777
3,164,10.0,29.0,30.675723300355934
3,165,10.0,20.0,22.360679774997898
3,168,7.0,20.0,21.18962010041709
3,169,7.0,20.0,21.18962010041709
3,170,7.0,20.0,21.18962010041709
3,171,7.0,20.0,21.18962010041709
3,172,6.0,20.0,20.8806130178211
3,173,6.0,19.0,19.924858845171276
3,174,6.0,19.0,19.924858845171276
3,175,6.0,19.0,19.924858845171276
3,176,6.0,19.0,19.924858845171276
3,177,6.0,19.0,19.924858845171276
3,178,6.0,19.0,19.924858845171276
3,179,7.0,19.0,20.248456731316587
3,180,6.0,19.0,19.924858845171276
3,181,6.0,19.0,19.924858845171276
3,182,6.0,19.0,19.924858845171276
3,183,6.0,19.0,19.924858845171276
3,184,6.0,18.0,18.973665961010276
3,185,6.0,18.0,18.973665961010276
3,186,6.0,18.0,18.973665961010276
3,187,6.0,18.0,18.973665961010276
3,188,6.0,18.0,18.973665961010276
3,189,6.0,18.0,18.973665961010276
3,190,6.0,18.0,18.973665961010276
3,191,6.0,18.0,18.973665961010276
3,192,6.0,18.0,18.973665961010276
3,193,6.0,18.0,18.973665961010276
3,194,6.0,18.0,18.973665961010276
3,195,6.0,18.0,18.973665961010276
3,196,5.0,17.0,17.72004514666935
3,197,5.0,17.0,17.72004514666935
3,198,6.0,18.0,18.973665961010276
3,199,5.0,17.0,17.72004514666935
3,200,6.0,18.0,18.973665961010276
3,201,6.0,18.0,18.973665961010276
3,202,6.0,18.0,18.973665961010276
3,203,5.0,17.0,17.72004514666935
3,204,6.0,18.0,18.973665961010276
4,1,1.0,0.0,1.0
4,2,1.0,0.0,1.0
