node_id,frame_number,dx_px,dy_px,dist_px
0,1,2.0,0.0,2.0
0,2,2.0,0.0,2.0
0,3,2.0,0.0,2.0
0,4,2.0,0.0,2.0
0,5,2.0,0.0,2.0
0,6,2.0,0.0,2.0
0,7,2.0,0.0,2.0
0,8,2.0,0.0,2.0
0,9,2.0,0.0,2.0
0,10,2.0,0.0,2.0
0,11,2.0,0.0,2.0
0,12,2.0,0.0,2.0
0,13,2.0,0.0,2.0
0,14,2.0,0.0,2.0
0,15,2.0,0.0,2.0
0,16,2.0,0.0,2.0
0,17,2.0,0.0,2.0
0,18,2.0,0.0,2.0
0,19,2.0,0.0,2.0
0,20,2.0,-1.0,2.23606797749979
0,21,2.0,0.0,2.0
0,22,2.0,0.0,2.0
0,23,2.0,0.0,2.0
0,24,2.0,1.0,2.23606797749979
0,25,2.0,0.0,2.0
0,26,2.0,0.0,2.0
0,27,2.0,1.0,2.23606797749979
0,28,2.0,1.0,2.23606797749979
0,29,2.0,1.0,2.23606797749979
0,30,2.0,1.0,2.23606797749979
0,31,2.0,1.0,2.23606797749979
0,32,2.0,1.0,2.23606797749979
0,33,2.0,1.0,2.23606797749979
0,34,2.0,2.0,2.8284271247461903
0,35,3.0,2.0,3.605551275463989
0,36,2.0,2.0,2.8284271247461903
0,37,3.0,2.0,3.605551275463989
0,38,3.0,2.0,3.605551275463989
0,39,3.0,2.0,3.605551275463989
0,40,3.0,2.0,3.605551275463989
0,41,3.0,2.0,3.605551275463989
0,42,4.0,3.0,5.0
0,43,5.0,3.0,5.830951894845301
0,44,5.0,3.0,5.830951894845301
0,45,5.0,3.0,5.830951894845301
0,46,6.0,3.0,6.708203932499369
0,47,7.0,4.0,8.06225774829855
0,48,7.0,4.0,8.06225774829855
0,49,7.0,4.0,8.06225774829855
0,50,8.0,5.0,9.433981132056603
0,51,8.0,5.0,9.433981132056603
0,52,9.0,5.0,10.295630140987
0,53,9.0,5.0,10.295630140987
0,54,10.0,6.0,11.661903789690601
0,55,11.0,6.0,12.529964086141668
0,56,11.0,6.0,12.529964086141668
0,57,11.0,6.0,12.529964086141668
0,58,12.0,7.0,13.892443989449804
0,59,12.0,7.0,13.892443989449804
0,60,12.0,7.0,13.892443989449804
0,61,12.0,7.0,13.892443989449804
0,62,12.0,7.0,13.892443989449804
0,63,12.0,8.0,14.422205101855956
0,64,13.0,8.0,15.264337522473747
0,65,13.0,8.0,15.264337522473747
0,66,14.0,8.0,16.1245154965971
0,67,14.0,9.0,16.64331697709324
0,68,14.0,9.0,16.64331697709324
0,69,14.0,9.0,16.64331697709324
0,70,15.0,9.0,17.4928556845359
0,71,15.0,9.0,17.4928556845359
0,72,14.0,9.0,16.64331697709324
0,73,15.0,10.0,18.027756377319946
0,74,16.0,10.0,18.867962264113206
0,75,16.0,10.0,18.867962264113206
0,76,16.0,10.0,18.867962264113206
0,77,15.0,10.0,18.027756377319946
0,78,16.0,11.0,19.4164878389476
0,79,16.0,11.0,19.4164878389476
0,80,16.0,11.0,19.4164878389476
0,81,16.0,11.0,19.4164878389476
0,82,16.0,12.0,20.0
0,83,16.0,12.0,20.0
0,84,16.0,12.0,20.0
0,85,17.0,12.0,20.808652046684813
0,86,17.0,13.0,21.400934559032695
0,87,17.0,13.0,21.400934559032695
0,88,17.0,13.0,21.400934559032695
0,89,17.0,14.0,22.02271554554524
0,90,17.0,14.0,22.02271554554524
0,91,17.0,14.0,22.02271554554524
0,92,17.0,14.0,22.02271554554524
0,93,18.0,14.0,22.80350850198276
0,94,18.0,15.0,23.430749027719962
0,95,18.0,15.0,23.430749027719962
0,96,18.0,15.0,23.430749027719962
0,97,18.0,15.0,23.430749027719962
0,98,18.0,16.0,24.08318915758459
0,99,18.0,16.0,24.08318915758459
0,100,18.0,16.0,24.08318915758459
0,101,18.0,16.0,24.08318915758459
0,102,18.0,17.0,24.758836806279895
0,103,18.0,17.0,24.758836806279895
0,104,18.0,17.0,24.758836806279895
0,105,18.0,18.0,25.45584412271571
0,106,17.0,18.0,24.758836806279895
0,107,18.0,18.0,25.45584412271571
0,108,17.0,18.0,24.758836806279895
0,109,18.0,19.0,26.1725046566048
0,110,17.0,19.0,25.495097567963924
0,111,17.0,19.0,25.495097567963924
0,112,17.0,19.0,25.495097567963924
0,113,18.0,20.0,26.90724809414742
0,114,17.0,20.0,26.248809496813376
0,115,17.0,20.0,26.248809496813376
0,116,17.0,20.0,26.248809496813376
0,117,17.0,21.0,27.018512172212592
0,118,17.0,21.0,27.018512172212592
0,119,17.0,21.0,27.018512172212592
0,120,17.0,21.0,27.018512172212592
0,121,17.0,22.0,27.80287754891569
0,122,17.0,22.0,27.80287754891569
0,123,17.0,22.0,27.80287754891569
0,124,17.0,23.0,28.600699292150182
0,125,17.0,23.0,28.600699292150182
0,126,17.0,23.0,28.600699292150182
